MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition,SalePrice
60,RL,8158,Reg,Inside,CollgCr,2Story,7,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,884,Ex,884,1768,2,1,Gd,8,0,Na,Attchd,2003.0,RFn,2,543,WD,Normal,224900
20,RL,9849,Reg,Inside,Somerst,1Story,7,2007,2007,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Av,Unf,1689,Ex,1689,1689,2,1,Gd,7,0,Na,Attchd,2007.0,RFn,3,954,New,Partial,248328
85,RL,10625,Reg,Inside,NWAmes,SFoyer,7,1974,1974,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,GLQ,1053,TA,1173,1173,2,1,Gd,6,2,TA,Attchd,1974.0,RFn,2,528,WD,Family,170000
70,RL,11435,IR1,Corner,Crawfor,2Story,8,1929,1950,Gable,BrkFace,Stucco,None,TA,TA,PConc,Gd,No,Unf,792,Fa,792,1517,1,1,Gd,7,2,Gd,Detchd,1931.0,Unf,2,400,WD,Normal,230000
80,RL,12090,Reg,Inside,NWAmes,SLvl,6,1984,2003,Hip,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,No,Unf,585,Ex,1140,1868,3,1,TA,7,1,TA,BuiltIn,1984.0,Fin,2,477,WD,Abnorml,178000
60,FV,8125,Reg,Inside,Somerst,2Story,7,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,756,Ex,756,1553,2,1,Gd,6,0,Na,Attchd,2005.0,RFn,2,615,New,Partial,186500
80,RL,12328,IR1,Inside,Mitchel,SLvl,6,1976,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Av,GLQ,1012,TA,1034,1034,1,1,TA,6,0,Na,Attchd,1976.0,Unf,3,888,WD,Normal,169900
75,RM,9600,Reg,Inside,OldTown,2.5Unf,6,1917,1950,Gable,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,No,Rec,735,Fa,1134,2058,1,1,TA,8,1,Gd,Detchd,1950.0,Unf,2,396,WD,Normal,129500
20,RL,7200,Reg,Inside,NAmes,1Story,5,1950,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,BLQ,876,TA,988,988,1,1,TA,6,0,Na,Attchd,1950.0,Unf,1,276,WD,Normal,119000
20,RL,11160,Reg,Corner,NAmes,1Story,7,1968,1968,Hip,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,No,ALQ,2110,Ex,2110,2110,2,1,Ex,8,2,TA,Attchd,1968.0,Fin,2,522,WD,Normal,244000
120,RL,3136,IR1,Corner,NridgHt,1Story,7,2003,2003,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,No,Unf,1405,Ex,1405,1405,2,1,Gd,6,1,Gd,Attchd,2003.0,RFn,2,478,WD,Normal,171750
20,RL,9858,Reg,Inside,Mitchel,1Story,5,1968,1968,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,No,BLQ,864,TA,874,874,1,1,TA,5,0,Na,Attchd,1968.0,RFn,1,288,WD,Normal,130000
60,RL,17542,IR1,Inside,Veenker,2Story,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,Gd,LwQ,1192,TA,1516,2167,2,1,Gd,9,2,Gd,Attchd,1974.0,RFn,2,518,WD,Normal,294000
60,RL,6931,Reg,Inside,Edwards,2Story,7,2003,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,No,Unf,746,Ex,760,1656,2,1,Gd,7,1,Gd,BuiltIn,2003.0,Fin,2,397,WD,Normal,165400
50,RM,6240,Reg,Inside,BrkSide,1.5Fin,6,1931,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,No,LwQ,884,TA,959,1367,1,1,TA,6,1,Gd,Detchd,1978.0,Unf,1,560,WD,Normal,127500
20,RL,14303,IR1,Corner,NoRidge,1Story,8,1994,1994,Hip,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,Gd,GLQ,1986,Ex,1987,1987,2,1,Gd,7,1,TA,Attchd,1994.0,Fin,2,691,WD,Normal,301500
80,RL,9587,IR1,Inside,Gilbert,SLvl,7,2005,2005,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,GLQ,856,Ex,1166,1166,2,1,Gd,5,0,Na,Attchd,2005.0,Fin,2,400,WD,Normal,190000
20,RL,9600,Reg,Inside,NAmes,1Story,5,1956,1956,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,Rec,1050,Gd,1050,1050,1,1,TA,5,0,Na,Attchd,1956.0,Unf,1,338,WD,Normal,128900
70,RL,13515,Reg,Inside,BrkSide,2Story,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,No,Unf,764,Ex,1060,1824,1,1,TA,8,1,Gd,Detchd,1940.0,Unf,2,520,WD,Normal,180500
120,RH,4060,Reg,Inside,NAmes,1Story,6,1998,1999,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,No,GLQ,1405,Ex,1337,1337,2,1,Gd,5,0,Na,Attchd,1998.0,Fin,2,511,COD,Abnorml,181000
160,FV,3735,Reg,FR3,Somerst,2Story,7,1999,1999,Hip,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,691,Ex,713,1452,2,1,Gd,6,0,Na,Detchd,1999.0,Unf,2,506,WD,Normal,183900
190,RM,10120,IR1,Inside,OldTown,2.5Unf,7,1910,1950,Hip,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,No,Unf,925,TA,964,1889,1,2,TA,9,1,Gd,Detchd,1960.0,Unf,1,308,WD,Normal,122000
50,RL,11344,Reg,Inside,NAmes,1.5Fin,5,1958,1958,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,BLQ,874,TA,874,1524,1,1,TA,7,0,Na,Attchd,1958.0,Unf,1,315,WD,Normal,144000
20,RL,9156,IR1,Inside,NWAmes,1Story,6,1968,1968,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,No,Unf,1489,Gd,1489,1489,2,1,Gd,7,1,Gd,Attchd,1968.0,RFn,2,462,WD,Normal,185750
20,RL,13526,IR1,CulDSac,Sawyer,1Story,5,1965,1965,Hip,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,No,BLQ,935,TA,935,935,1,1,TA,5,0,Na,Attchd,1965.0,Unf,1,288,WD,Normal,137000
80,RL,11512,IR1,Corner,Edwards,SLvl,6,1959,2006,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,Av,ALQ,1019,Gd,1357,1357,1,1,Ex,5,1,Gd,Basment,1959.0,RFn,1,312,WD,Normal,177000
50,RL,5362,Reg,Corner,Crawfor,1.5Fin,5,1910,2003,Gable,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,No,Unf,661,Ex,661,1250,2,1,TA,8,1,Gd,Detchd,1985.0,Unf,2,552,WD,Normal,139000
90,RL,11345,Reg,Corner,NAmes,2Story,5,1948,1950,Gable,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,No,Rec,928,Gd,928,1920,2,2,TA,10,0,Na,Detchd,1948.0,Unf,2,400,WD,Normal,137000
60,RL,12936,IR1,CulDSac,NWAmes,2Story,6,1972,1972,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,No,BLQ,723,TA,735,1395,1,1,TA,6,1,TA,Attchd,1972.0,Unf,2,497,WD,Normal,162000
80,RL,17871,IR1,CulDSac,NWAmes,SLvl,6,1967,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,Av,ALQ,1680,Fa,1724,1724,1,1,TA,7,1,Gd,Attchd,1967.0,RFn,2,480,WD,Normal,197900
50,C (all),7500,Reg,Inside,IDOTRR,1.5Fin,4,1920,1950,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,No,Unf,698,TA,698,1128,1,1,TA,6,0,Na,Detchd,1980.0,RFn,2,528,COD,Abnorml,68400
20,RL,9808,IR1,Inside,CollgCr,1Story,7,2002,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,1573,Ex,1573,1573,2,1,Gd,6,0,Na,Attchd,2002.0,RFn,2,544,WD,Normal,227000
20,RL,8049,IR1,CulDSac,Timber,1Story,7,1990,1990,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,No,ALQ,1309,TA,1339,1339,2,1,TA,6,1,TA,Attchd,1990.0,Fin,2,484,WD,Normal,180000
20,RL,8800,IR1,Inside,CollgCr,1Story,5,1977,2008,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,Mn,LwQ,1040,TA,1040,1040,2,1,Gd,5,0,Na,Detchd,1977.0,Unf,2,484,WD,Normal,150500
50,RL,9638,Reg,Inside,SWISU,1.5Fin,6,1919,1990,Gable,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,No,Unf,804,Ex,1699,2447,2,1,Gd,10,1,Gd,Detchd,1969.0,Unf,1,336,WD,Normal,169000
50,RM,6000,Reg,Inside,BrkSide,1.5Fin,6,1939,1950,Gable,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,No,Unf,780,Ex,825,1412,1,1,TA,6,1,Gd,Detchd,1939.0,Unf,1,280,WD,Normal,132500
20,RL,9790,Reg,Inside,NWAmes,1Story,6,1963,1963,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,ALQ,1328,TA,1328,1328,1,1,TA,6,2,Gd,Attchd,1963.0,Unf,2,528,WD,Normal,143000
120,RL,5664,IR1,Inside,StoneBr,1Story,8,2000,2000,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,No,GLQ,1501,Ex,1659,1659,2,1,Ex,5,1,Ex,Attchd,2000.0,Fin,2,499,WD,Normal,278000
60,RL,11065,IR1,Inside,NridgHt,2Story,8,2006,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Mn,Unf,1085,Ex,1120,1970,2,1,Ex,8,1,Gd,BuiltIn,2006.0,Fin,3,753,New,Partial,281000
80,RL,14112,IR1,Corner,NAmes,SLvl,5,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,Av,GLQ,1152,TA,1152,1152,1,1,TA,6,1,Gd,Attchd,1964.0,RFn,2,484,WD,Normal,180500
160,RM,1680,Reg,Inside,BrDale,2Story,5,1972,1972,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,No,ALQ,630,TA,630,1302,2,1,TA,6,0,Na,Detchd,1972.0,Unf,1,264,WD,Normal,119500
60,RL,10140,Reg,Inside,NWAmes,2Story,7,1976,1976,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,No,GLQ,832,TA,832,1664,2,1,TA,8,1,TA,Attchd,1976.0,RFn,2,528,WD,Normal,162900
20,RL,8172,Reg,Inside,Edwards,1Story,5,1955,1990,Hip,WdShing,Plywood,None,TA,TA,CBlock,TA,No,Rec,864,TA,864,864,1,1,TA,5,0,Na,Detchd,1957.0,Unf,2,572,WD,Normal,115000
20,RL,8400,Reg,Inside,NAmes,1Story,5,1968,1968,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Av,BLQ,1052,Gd,1052,1052,1,1,TA,5,0,Na,Attchd,1968.0,RFn,1,288,WD,Normal,138500
20,RL,8700,Reg,Inside,NAmes,1Story,5,1963,1963,Hip,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,Mn,ALQ,1120,Gd,1128,1128,2,1,TA,6,0,Na,Attchd,1963.0,RFn,2,525,WD,Normal,155000
180,RM,3675,Reg,Inside,Edwards,SFoyer,6,2005,2006,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,Gd,GLQ,547,Gd,1072,1072,2,1,TA,5,0,Na,Basment,2005.0,Fin,2,525,New,Partial,140000
20,RL,7500,Reg,Inside,NAmes,1Story,5,1959,1994,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,No,LwQ,1246,Ex,1246,1246,1,1,Gd,6,0,Na,Attchd,1959.0,RFn,1,305,WD,Normal,154000
60,RL,10762,IR1,CulDSac,Gilbert,2Story,7,1999,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,978,Ex,1005,1983,2,1,Gd,9,1,TA,Attchd,1999.0,Fin,2,490,WD,Normal,225000
70,RL,7500,IR1,Inside,Crawfor,2Story,6,1942,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,BLQ,771,Fa,753,1494,1,1,Gd,7,2,Gd,Attchd,1942.0,Unf,1,213,WD,Normal,177500
60,RL,10120,Reg,Inside,NoRidge,2Story,8,1994,1994,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,1165,Ex,1203,2526,2,1,Gd,8,1,TA,Attchd,1994.0,RFn,3,844,WD,Normal,290000
20,RL,8688,Reg,Inside,Somerst,1Story,7,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,Unf,1616,Ex,1616,1616,2,1,Gd,7,0,Na,Attchd,2005.0,RFn,3,834,WD,Normal,232000
160,RM,3363,Reg,Inside,Edwards,2Story,7,2004,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,No,Unf,976,Ex,976,1708,2,1,Gd,7,0,Na,Detchd,2004.0,Unf,2,380,WD,Normal,130000
20,RL,13173,IR1,Corner,NridgHt,1Story,9,2006,2007,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,No,GLQ,1652,Ex,1652,1652,2,1,Ex,6,2,Ex,Attchd,2006.0,Fin,2,840,WD,Normal,325000
120,RL,6955,IR1,Inside,NridgHt,1Story,7,2005,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,No,Unf,1368,Ex,1368,1368,2,1,Gd,6,1,Gd,Attchd,2005.0,RFn,2,474,New,Partial,202500
20,RL,8072,Reg,Inside,CollgCr,1Story,5,1994,1995,Gable,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,No,ALQ,990,Ex,990,990,1,1,TA,5,0,Na,Detchd,2000.0,Unf,2,480,WD,Normal,138000
20,RM,12000,Reg,Inside,OldTown,1Story,5,1948,2005,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,GLQ,924,Ex,1122,1122,1,1,Gd,6,0,Na,Attchd,1948.0,Unf,2,528,WD,Normal,147000
20,RL,7153,Reg,Inside,SawyerW,1Story,6,1991,1991,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,No,GLQ,1278,Gd,1294,1294,2,1,Gd,6,0,Na,Attchd,1991.0,RFn,2,496,WD,Normal,179200
20,RL,8814,Reg,Inside,CollgCr,1Story,7,2005,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,1274,Ex,1274,1274,2,1,Gd,6,0,Na,Attchd,2005.0,RFn,2,508,New,Partial,203000
60,RL,9572,IR1,Inside,NoRidge,2Story,8,1990,1990,Gable,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Ex,No,GLQ,1453,Ex,1453,2810,2,1,Gd,9,1,Ex,Attchd,1990.0,RFn,2,750,WD,Normal,302000
60,RL,14774,IR1,Corner,NoRidge,2Story,9,1999,1999,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,1393,Ex,1422,2599,2,1,Gd,10,1,TA,BuiltIn,1999.0,Fin,3,779,WD,Normal,333168
20,RL,8190,Reg,Inside,Edwards,1Story,4,1954,1954,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Rec,948,Ex,948,948,1,1,TA,5,1,TA,Detchd,1956.0,Unf,1,280,WD,Normal,119000
60,RL,11075,Reg,Inside,NAmes,2Story,6,1969,1969,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,Mn,ALQ,952,TA,1092,2112,2,1,TA,9,2,Gd,Attchd,1969.0,Unf,2,576,WD,Normal,206900
20,RL,10226,IR1,Inside,CollgCr,1Story,8,2008,2008,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,Unf,1622,Ex,1630,1630,2,1,Ex,8,1,Gd,Attchd,2008.0,RFn,3,860,WD,Normal,295493
120,FV,4230,Reg,Corner,Somerst,1Story,7,2006,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,No,Unf,1352,Ex,1352,1352,2,1,Gd,5,1,Gd,Attchd,2006.0,RFn,2,466,New,Partial,208900
20,RL,14781,IR2,CulDSac,CollgCr,1Story,8,2001,2002,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,Unf,1753,Ex,1787,1787,2,1,Gd,7,1,TA,Attchd,2001.0,RFn,3,748,WD,Normal,275000
20,RL,10215,Reg,Inside,Edwards,1Story,4,1954,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,No,ALQ,864,Ex,948,948,1,1,TA,5,0,Na,Attchd,1954.0,Unf,1,248,WD,Normal,111000
60,RL,10186,IR1,Inside,NoRidge,2Story,7,1992,1992,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,No,GLQ,750,Ex,1061,1923,2,1,Gd,8,1,TA,Attchd,1992.0,RFn,2,564,WD,Normal,190000
20,RL,9986,Reg,Inside,Somerst,1Story,8,2006,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Av,Unf,1795,Ex,1795,1795,2,1,Gd,7,1,Gd,Attchd,2007.0,RFn,3,895,New,Partial,147000
60,RL,9084,IR1,Inside,Gilbert,2Story,7,1998,1998,Hip,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,935,Gd,955,1632,2,1,TA,8,1,TA,Attchd,1998.0,Fin,2,462,WD,Normal,176500
20,RL,10000,Reg,Inside,Somerst,1Story,8,2006,2006,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Av,Unf,1588,Ex,1588,1588,2,1,Gd,7,1,Gd,Attchd,2006.0,RFn,3,825,WD,Normal,227000
80,RL,10780,IR1,Inside,CollgCr,SLvl,5,1976,1976,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Av,ALQ,911,Gd,954,954,1,1,TA,6,0,Na,Detchd,1976.0,Unf,2,576,WD,Normal,132500
20,RL,8877,Reg,Inside,Edwards,1Story,4,1938,1958,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Mn,ALQ,816,Ex,816,816,1,1,TA,3,1,Gd,Detchd,1958.0,Unf,1,288,WD,Normal,100000
50,RM,7200,Reg,Corner,IDOTRR,1.5Fin,5,1938,1995,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Unf,803,Ex,803,1360,1,1,Gd,6,0,Na,Detchd,1951.0,Unf,1,297,WD,Normal,125500
160,RM,2368,Reg,Inside,BrDale,2Story,5,1970,1970,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,No,LwQ,765,TA,765,1365,1,1,TA,7,0,Na,Attchd,1970.0,Unf,2,440,WD,Normal,125000
20,RL,9650,Reg,Inside,NWAmes,1Story,6,1977,1977,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,No,ALQ,1350,TA,1334,1334,2,1,TA,6,1,TA,Attchd,1977.0,RFn,2,630,WD,Normal,167900
90,RL,9246,IR1,Inside,NWAmes,1Story,5,1973,1973,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,No,Unf,1656,TA,1656,1656,2,2,TA,8,0,Na,Detchd,1973.0,Unf,2,506,WD,Normal,135000
60,RL,13450,IR1,Corner,CollgCr,2Story,7,2002,2002,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,916,Ex,920,1861,2,1,Gd,8,0,Na,BuiltIn,2002.0,RFn,2,492,WD,Normal,200000
20,RL,9560,IR1,Corner,CollgCr,1Story,5,1972,1972,Hip,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Mn,Rec,864,Ex,864,864,1,1,TA,5,0,Na,Attchd,1972.0,RFn,1,288,WD,Normal,128500
20,RL,13695,Reg,Inside,SawyerW,1Story,6,2003,2004,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,GLQ,1114,Ex,1114,1114,1,1,Gd,6,0,Na,Detchd,2004.0,Unf,2,576,WD,Normal,155000
60,RL,9375,Reg,Inside,CollgCr,2Story,8,2002,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,1284,Ex,1284,2169,2,1,Gd,7,1,Gd,Attchd,2002.0,RFn,2,647,WD,Normal,228500
50,RL,7558,Reg,Inside,Crawfor,1.5Fin,6,1928,1950,Gable,BrkFace,Stone,None,TA,TA,BrkTil,TA,No,Unf,896,Gd,1172,1913,1,1,TA,9,1,TA,Detchd,1929.0,Unf,2,342,WD,Normal,177000
60,RL,11103,IR1,Corner,CollgCr,2Story,7,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,728,Ex,728,1456,2,1,Gd,8,1,TA,Attchd,2006.0,Fin,2,440,New,Partial,155835
30,RM,6000,Reg,Inside,OldTown,1Story,4,1920,1950,Hip,MetalSd,MetalSd,None,TA,TA,PConc,TA,No,ALQ,960,Gd,960,960,1,1,Fa,5,0,Na,Detchd,1997.0,Unf,1,308,WD,Normal,108500
20,RL,15306,IR1,Corner,Timber,1Story,8,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,GLQ,1732,Ex,1776,1776,2,1,Gd,7,1,Gd,Attchd,2006.0,Fin,3,712,New,Partial,283463
20,RL,16196,IR3,Inside,SawyerW,1Story,7,1998,1998,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,GLQ,1482,Ex,1494,1494,2,1,Gd,5,1,Fa,Attchd,1998.0,RFn,2,514,WD,Normal,215000
60,RL,9247,IR1,Inside,NAmes,2Story,6,1962,1962,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,Rec,858,Ex,858,1716,1,1,TA,8,1,Gd,Attchd,1962.0,Fin,2,490,WD,Normal,171000
60,RL,10316,IR1,Inside,CollgCr,2Story,7,2000,2000,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,992,Ex,992,1865,2,1,Gd,7,1,TA,Attchd,2000.0,RFn,3,839,WD,Normal,235000
80,RL,10192,IR1,Inside,NWAmes,SLvl,7,1968,1992,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,Unf,570,Gd,1222,1920,3,1,Gd,8,1,TA,Attchd,1968.0,RFn,2,487,WD,Normal,170000
20,RL,9477,Reg,Corner,NAmes,1Story,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,Rec,864,TA,892,892,1,1,TA,5,0,Na,Attchd,1966.0,RFn,1,264,WD,Normal,110000
20,RL,12537,IR1,CulDSac,NAmes,1Story,5,1971,2008,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,GLQ,1078,Ex,1078,1078,1,1,TA,6,1,Fa,Attchd,1971.0,Fin,2,500,WD,Normal,149900
160,FV,2117,Reg,Inside,Somerst,2Story,6,2000,2000,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,756,Ex,769,1573,2,1,Gd,5,0,Na,Detchd,2000.0,Unf,2,440,WD,Normal,177500
20,RL,16737,Reg,FR3,NridgHt,1Story,9,2004,2005,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Av,GLQ,1980,Ex,1980,1980,2,1,Ex,8,1,Gd,Attchd,2004.0,Fin,3,770,WD,Normal,315000
70,RL,9842,Reg,Inside,SWISU,2Story,5,1921,1998,Gable,MetalSd,Wd Sdng,None,TA,TA,BrkTil,TA,No,Unf,612,Ex,990,2601,3,1,TA,8,0,Na,BuiltIn,1998.0,RFn,2,621,WD,Normal,189000
20,RL,16158,IR1,Inside,StoneBr,1Story,7,2005,2005,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Av,ALQ,1530,Ex,1530,1530,2,1,Gd,7,1,Gd,Attchd,2005.0,Fin,2,430,WD,Normal,260000
50,RL,12513,IR1,FR2,NAmes,1.5Fin,4,1920,2007,Gable,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,No,Unf,715,Gd,1281,1738,2,1,TA,7,1,Gd,Attchd,1920.0,Unf,1,368,WD,Normal,104900
60,RL,8499,IR1,Inside,Gilbert,2Story,6,2006,2007,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,616,Ex,616,1412,2,1,Gd,6,1,Gd,BuiltIn,2007.0,Fin,2,432,New,Partial,156932
160,FV,3180,Reg,Inside,Somerst,2Story,7,2005,2005,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,No,Unf,600,Ex,520,1200,2,1,Gd,4,0,Na,Detchd,2005.0,RFn,2,480,WD,Abnorml,144152
60,FV,7500,Reg,Inside,Somerst,2Story,7,2000,2000,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,814,Ex,814,1674,2,1,Gd,7,0,Na,Attchd,2000.0,RFn,2,663,WD,Normal,216000
60,RL,9179,IR1,Inside,CollgCr,2Story,7,1999,1999,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,873,Ex,882,1790,2,1,Gd,7,0,Na,Attchd,1999.0,RFn,2,588,WD,Abnorml,193000
160,RM,2665,Reg,Inside,MeadowV,2Story,5,1977,1977,Gable,CemntBd,CmentBd,None,TA,TA,PConc,TA,No,ALQ,757,Ex,925,1475,2,1,TA,6,1,TA,Attchd,1977.0,RFn,1,336,WD,Normal,127000
120,RM,4435,Reg,Inside,CollgCr,1Story,6,2003,2004,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,848,Ex,848,848,1,1,Gd,4,0,Na,Attchd,2003.0,Fin,2,420,WD,Normal,144000
20,RL,10635,IR2,FR2,CollgCr,1Story,8,2003,2003,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,BLQ,1657,Ex,1668,1668,2,1,Gd,8,1,TA,Attchd,2003.0,Fin,2,502,WD,Normal,232000
50,RL,5400,Reg,Corner,OldTown,1.5Fin,4,1920,1950,Gable,CBlock,CBlock,None,Fa,TA,PConc,TA,No,ALQ,840,Ex,840,1374,1,1,TA,6,0,Na,Detchd,1967.0,Fin,1,338,WD,Normal,105000
80,RL,9600,Reg,Inside,NAmes,SLvl,6,1955,1996,Hip,AsbShng,AsbShng,None,TA,TA,CBlock,TA,Av,BLQ,992,Gd,1661,1661,1,1,Gd,8,1,TA,BuiltIn,1955.0,RFn,1,377,WD,Normal,165500
60,RL,9750,Reg,Corner,CollgCr,2Story,7,1998,1998,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,Av,GLQ,1108,Ex,1108,2097,2,1,Gd,8,1,TA,Detchd,1998.0,RFn,2,583,WD,Normal,274300
